Date,Group,Energy (kcal),Alcohol (g),Caffeine (mg),Oxalate (mg),Phytate (mg),Water (g),B1 (Thiamine) (mg),B2 (Riboflavin) (mg),B3 (Niacin) (mg),B5 (Pantothenic Acid) (mg),B6 (Pyridoxine) (mg),B12 (Cobalamin) (µg),Folate (µg),Vitamin A (µg),Vitamin C (mg),Vitamin D (IU),Vitamin E (mg),Vitamin K (µg),Calcium (mg),Copper (mg),Iron (mg),Magnesium (mg),Manganese (mg),Phosphorus (mg),Potassium (mg),Selenium (µg),Sodium (mg),Zinc (mg),Net Carbs (g),Carbs (g),Fiber (g),Insoluble Fiber (g),Soluble Fiber (g),Starch (g),Sugars (g),Added Sugars (g),Fat (g),Cholesterol (mg),Monounsaturated (g),Polyunsaturated (g),Saturated (g),Trans-Fats (g),Omega-3 (g),ALA (g),DHA (g),EPA (g),Omega-6 (g),AA (g),LA (g),Cystine (g),Histidine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Phenylalanine (g),Protein (g),Threonine (g),Tryptophan (g),Tyrosine (g),Valine (g),Completed
2025-01-14,"Dinner",85.00,0.00,0.00,5.88,105.80,348.08,0.17,0.57,6.61,3.20,0.23,0.00,45.00,719.48,16.75,10.00,2.01,2.00,45.00,0.86,3.60,37.50,0.37,183.75,1020.00,15.38,5.00,1.66,12.04,18.86,5.50,4.93,0.58,1.95,8.13,0.00,0.76,0.00,0.03,0.24,0.17,0.00,0.01,0.01,0.00,0.00,0.23,0.00,0.23,0.02,0.08,0.12,0.19,0.19,0.05,0.13,4.51,0.15,0.05,0.11,0.27,false
2025-01-14,"Snacks",247.75,,,,,,,,,,,,,0.00,,,,,,,,,,,,,360.00,,53.15,60.43,7.27,,,,26.33,18.00,1.13,,,,0.23,,,,,,,,,,,,,,,,3.53,,,,,false
2025-01-14,"Total",1722.18,0.00,33.33,544.90,2066.41,1483.20,1.76,1.83,18.76,10.22,2.16,1.09,517.31,3346.16,335.63,98.23,6.16,52.73,787.10,3.45,17.11,584.48,7.29,1518.25,6108.93,53.60,1092.37,10.70,279.62,344.75,60.85,35.10,18.53,78.57,155.57,23.03,20.40,16.22,5.39,4.06,7.48,0.15,0.25,0.25,0.00,0.00,2.75,0.01,2.74,0.94,1.78,2.80,5.15,4.23,1.12,3.41,73.36,2.63,0.91,2.37,3.57,false
2025-01-15,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-01-16,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-01-17,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-01-18,"'-",314.00,0.00,0.00,15.07,105.36,28.57,0.40,0.24,2.66,0.39,0.05,0.21,87.66,158.86,0.02,15.29,0.56,1.59,36.91,0.06,2.13,13.36,0.28,75.69,94.78,8.16,88.02,0.45,31.04,32.26,1.22,0.55,0.67,26.95,4.07,2.98,18.17,71.45,5.16,0.94,10.78,0.68,0.08,0.08,0.00,0.00,0.51,0.01,0.50,0.11,0.13,0.23,0.43,0.23,0.12,0.29,5.70,0.19,0.07,0.19,0.27,false
2025-01-18,"Breakfast",829.10,0.00,33.33,233.40,864.10,754.91,0.90,0.63,5.10,3.32,0.84,1.09,202.77,218.23,265.75,88.23,2.06,42.73,497.21,1.29,5.67,284.63,3.32,703.39,2223.36,24.26,150.20,4.43,133.82,163.17,27.21,15.37,11.89,39.57,89.48,5.03,14.79,16.22,4.40,2.16,6.33,0.15,0.17,0.16,0.00,0.00,1.99,0.01,1.98,0.45,0.68,1.08,1.91,1.57,0.48,1.29,27.54,0.92,0.33,0.92,1.44,false
2025-01-18,"Lunch",441.50,0.00,0.00,302.13,1141.45,307.15,0.69,0.80,10.32,5.92,1.13,0.00,202.50,2403.29,54.00,10.00,1.90,8.00,245.50,1.86,9.40,247.50,3.59,634.25,3007.50,27.46,109.00,4.97,55.07,75.99,19.02,13.14,5.89,20.10,24.37,0.00,1.51,0.00,0.11,0.70,0.27,0.00,0.04,0.04,0.00,0.00,0.43,0.00,0.43,0.41,0.93,1.50,2.50,2.07,0.50,1.81,35.24,1.50,0.52,1.18,1.83,false
2025-01-18,"Dinner",584.70,0.00,0.00,54.37,542.16,535.81,0.53,0.42,4.31,2.20,0.74,0.00,409.70,4053.36,39.33,0.00,4.07,30.06,190.70,0.76,10.86,112.50,1.49,489.00,1736.00,7.36,801.95,3.48,70.85,92.81,21.40,17.38,2.49,27.51,15.20,0.00,10.26,45.90,0.16,0.52,4.74,0.00,0.08,0.08,0.00,0.00,0.28,0.00,0.28,0.36,0.59,0.95,1.54,1.51,0.20,1.04,36.20,0.98,0.20,0.62,1.06,false
2025-01-18,"Snacks",825.50,0.00,0.00,23.35,190.08,167.35,0.42,0.21,4.57,0.74,0.28,0.00,46.50,4.23,6.90,0.00,2.98,11.10,170.00,0.27,2.65,82.50,2.23,228.50,414.50,25.70,1176.50,1.83,158.77,184.28,24.15,7.17,2.45,28.81,72.57,40.10,6.01,0.00,0.63,1.67,1.21,0.01,0.15,0.15,0.00,0.00,1.51,0.00,1.51,0.14,0.15,0.23,0.43,0.18,0.09,0.29,19.89,0.18,0.09,0.18,0.29,false
2025-01-18,"Bike",524.71,0.00,49.45,216.28,423.75,361.82,0.29,0.54,2.27,2.00,0.55,0.97,92.98,169.88,72.43,55.14,0.99,80.94,548.11,1.04,4.18,224.53,1.80,564.24,1597.12,11.26,262.76,3.83,54.44,68.25,13.63,10.65,2.98,7.71,41.12,0.00,7.79,12.87,1.85,1.06,3.79,0.09,0.25,0.24,0.00,0.00,0.73,0.00,0.72,0.95,1.22,2.79,5.32,4.75,1.07,2.05,58.98,2.82,1.11,1.61,2.95,false
2025-01-18,"Total",3519.51,0.00,82.78,844.59,3266.90,2155.61,3.25,2.83,29.23,14.57,3.58,2.27,1042.12,7007.84,438.42,168.66,12.55,174.42,1688.43,5.28,34.89,965.02,12.71,2695.07,9073.26,104.20,2588.44,18.98,503.98,616.74,106.63,64.25,26.36,150.64,246.82,48.11,58.52,146.44,12.31,7.04,27.13,0.92,0.76,0.76,0.00,0.00,5.45,0.02,5.42,2.42,3.70,6.79,12.14,10.31,2.46,6.77,183.55,6.60,2.32,4.70,7.82,false
2025-01-19,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-01-20,"Breakfast",574.86,0.00,0.00,364.38,578.90,545.44,0.73,0.62,7.41,4.03,1.50,0.27,398.06,2944.27,187.04,19.20,6.75,34.48,305.66,1.10,11.07,195.55,3.65,612.75,2488.26,13.09,157.30,4.33,83.30,113.90,30.08,17.88,4.22,41.20,28.93,0.00,5.02,6.00,1.79,1.11,1.47,0.06,0.12,0.12,0.00,0.00,0.60,0.00,0.60,0.38,0.68,1.11,1.85,1.68,0.32,1.30,26.41,1.10,0.31,0.72,1.36,false
2025-01-20,"Lunch",848.04,0.00,0.00,2.12,230.11,229.97,0.22,1.00,3.22,4.48,0.65,1.67,211.25,236.04,14.36,130.50,4.69,34.72,96.22,0.30,2.78,62.33,0.28,346.13,1016.42,46.85,759.06,2.68,58.21,80.32,22.02,7.05,4.08,0.18,7.77,0.00,47.08,559.50,22.11,5.08,9.07,0.00,0.28,0.22,0.06,0.01,4.73,0.22,4.46,0.48,0.53,1.16,1.84,1.57,0.65,1.16,35.09,1.02,0.27,0.85,1.32,false
2025-01-20,"Dinner",505.30,0.00,12.36,144.52,814.57,130.42,0.48,0.29,3.55,1.39,0.76,0.15,83.76,12.41,20.33,0.00,5.48,4.62,240.26,0.77,5.06,206.57,5.30,446.11,1096.61,25.49,108.43,5.00,48.55,63.40,14.81,10.95,2.26,15.07,26.72,0.00,15.87,1.56,3.05,7.81,2.56,0.01,2.33,2.33,0.00,0.00,5.46,0.00,5.46,0.61,0.81,1.62,3.06,2.66,0.65,1.30,36.47,1.62,0.65,0.96,1.79,false
2025-01-20,"Snacks",651.02,0.00,0.00,145.20,284.54,1044.88,0.63,1.30,3.24,2.93,0.78,2.45,195.72,168.78,296.66,0.00,1.97,3.30,674.94,0.41,1.32,125.04,0.31,614.42,1904.40,36.84,134.54,2.42,101.64,123.65,18.58,11.22,7.40,0.08,98.68,0.00,3.08,17.50,0.46,0.44,0.61,0.02,0.11,0.11,0.00,0.00,0.33,0.00,0.33,0.34,1.14,2.01,3.81,3.22,1.11,1.98,42.75,1.56,0.51,1.90,2.57,false
2025-01-20,"Total",2579.23,0.00,12.36,656.22,1908.11,1950.71,2.05,3.21,17.41,12.84,3.69,4.54,888.78,3361.49,518.40,149.70,18.90,77.12,1317.08,2.58,20.23,589.48,9.55,2019.41,6505.70,122.28,1159.33,14.43,291.70,381.27,85.49,47.09,17.97,56.52,162.10,0.00,71.06,584.56,27.40,14.44,13.71,0.09,2.85,2.78,0.06,0.01,11.13,0.23,10.86,1.80,3.15,5.91,10.56,9.12,2.73,5.75,140.72,5.30,1.74,4.42,7.04,false
2025-01-21,"Breakfast",568.70,0.00,33.33,153.58,795.05,283.13,0.49,0.42,3.72,2.12,0.53,1.09,62.22,164.37,17.12,88.23,0.73,40.86,308.11,1.06,5.10,234.38,3.18,629.64,1299.81,21.96,149.35,4.07,82.98,97.38,14.36,9.39,4.97,39.53,37.64,5.03,14.09,16.22,4.29,2.00,6.24,0.15,0.13,0.12,0.00,0.00,1.87,0.01,1.86,0.41,0.59,0.96,1.80,1.35,0.39,1.14,23.00,0.85,0.29,0.84,1.24,false
2025-01-21,"Lunch",856.60,0.00,0.00,117.17,1046.15,245.79,10.16,9.75,60.43,1.97,11.71,22.50,1032.56,19.17,10.08,0.00,2.88,14.27,177.26,1.56,12.48,321.53,4.99,729.40,1688.97,19.10,777.05,7.03,119.63,147.47,27.52,16.05,5.36,96.10,20.22,0.00,10.57,0.00,2.20,4.66,1.67,0.00,0.26,0.26,0.00,0.00,4.29,0.00,4.29,0.67,1.02,1.57,2.78,1.96,0.58,2.02,46.36,1.33,0.37,0.98,1.70,false
2025-01-21,"Dinner",771.00,0.00,0.00,394.11,2476.27,323.45,1.11,1.06,12.52,7.62,1.48,0.00,416.10,2395.56,62.86,12.00,1.93,10.53,423.30,3.01,17.27,456.45,6.34,1144.90,4775.25,45.78,590.10,9.06,85.58,119.10,30.79,18.93,10.38,20.53,32.15,0.00,2.31,0.00,0.23,1.04,0.35,0.00,0.08,0.08,0.00,0.00,0.74,0.00,0.74,0.82,1.94,3.11,5.18,4.32,0.98,3.66,73.48,2.95,1.01,2.49,3.57,false
2025-01-21,"Snacks",708.14,0.00,24.73,155.03,696.64,133.52,1.31,1.61,15.61,5.80,1.85,2.70,410.85,246.80,97.00,119.98,15.41,6.02,312.80,0.59,19.92,156.98,2.37,488.95,863.46,27.74,793.59,13.09,99.43,121.61,20.97,10.94,2.76,17.88,51.76,23.78,5.08,3.11,0.85,0.92,1.74,0.00,0.08,0.08,0.00,0.00,0.81,0.00,0.81,0.99,1.07,2.59,4.95,4.35,0.98,1.85,57.49,2.62,1.07,1.41,2.68,false
2025-01-21,"Total",2904.44,0.00,58.05,819.88,5014.12,985.90,13.07,12.85,92.29,17.51,15.57,26.29,1921.73,2825.90,187.06,220.21,20.94,71.67,1221.47,6.22,54.78,1169.33,16.89,2992.89,8627.49,114.58,2310.09,33.25,387.61,485.57,93.65,55.32,23.46,174.03,141.77,28.81,32.05,19.33,7.57,8.62,10.00,0.15,0.55,0.54,0.00,0.00,7.71,0.01,7.70,2.88,4.62,8.23,14.70,11.98,2.93,8.68,200.32,7.75,2.72,5.72,9.19,false
2025-01-22,"Breakfast",201.60,0.00,0.00,1.51,67.20,280.43,0.09,0.13,2.25,0.66,0.40,0.00,144.48,181.86,122.30,0.00,3.02,14.11,36.96,0.37,0.54,33.60,0.21,47.04,564.48,2.02,3.36,0.30,44.42,50.33,5.38,3.29,2.12,0.77,45.90,0.00,1.28,0.00,0.47,0.24,0.31,0.00,0.17,0.17,0.00,0.00,0.06,0.00,0.06,0.00,0.06,0.10,0.17,0.22,0.03,0.09,2.76,0.10,0.04,0.05,0.14,false
2025-01-22,"Total",201.60,0.00,0.00,1.51,67.20,280.43,0.09,0.13,2.25,0.66,0.40,0.00,144.48,181.86,122.30,0.00,3.02,14.11,36.96,0.37,0.54,33.60,0.21,47.04,564.48,2.02,3.36,0.30,44.42,50.33,5.38,3.29,2.12,0.77,45.90,0.00,1.28,0.00,0.47,0.24,0.31,0.00,0.17,0.17,0.00,0.00,0.06,0.00,0.06,0.00,0.06,0.10,0.17,0.22,0.03,0.09,2.76,0.10,0.04,0.05,0.14,false
2025-01-23,"Breakfast",568.70,0.00,33.33,153.58,795.05,283.13,0.49,0.42,3.72,2.12,0.53,1.09,62.22,164.37,17.12,88.23,0.73,40.86,308.11,1.06,5.10,234.38,3.18,629.64,1299.81,21.96,149.35,4.07,82.98,97.38,14.36,9.39,4.97,39.53,37.64,5.03,14.09,16.22,4.29,2.00,6.24,0.15,0.13,0.12,0.00,0.00,1.87,0.01,1.86,0.41,0.59,0.96,1.80,1.35,0.39,1.14,23.00,0.85,0.29,0.84,1.24,false
2025-01-23,"Lunch",831.44,0.00,0.00,0.65,0.00,90.05,9.88,10.12,62.14,2.89,11.24,23.61,636.50,153.53,0.00,87.00,3.49,11.03,87.89,0.73,8.96,200.40,4.20,733.40,990.29,47.18,255.39,5.64,85.90,103.89,17.98,0.00,0.00,75.49,10.67,0.00,27.81,373.00,11.59,4.17,7.84,0.02,0.23,0.19,0.04,0.01,3.91,0.15,2.08,0.75,0.80,1.46,2.57,1.48,0.75,1.70,45.43,1.22,0.34,1.04,1.72,false
2025-01-23,"Dinner",405.00,0.00,0.00,1.85,0.00,425.00,0.11,1.41,1.06,1.66,0.32,3.50,35.00,5.00,0.00,0.00,0.05,0.00,555.00,0.09,0.35,55.00,0.05,680.00,705.00,49.50,180.00,2.65,44.19,44.20,0.00,0.00,0.00,0.00,40.35,18.00,1.85,25.00,0.22,0.05,0.54,0.03,0.01,0.01,0.00,0.00,0.05,0.00,0.05,0.42,1.46,2.64,5.15,4.17,1.46,2.57,51.50,2.05,0.67,2.55,3.34,false
2025-01-23,"Snacks",78.00,0.00,0.00,2.85,97.50,128.34,0.03,0.04,0.14,0.09,0.06,0.00,4.50,4.06,6.90,0.00,0.32,3.30,9.00,0.04,0.18,7.50,0.05,16.50,160.50,0.00,1.50,0.06,15.90,20.72,3.60,2.51,1.10,0.08,15.59,0.00,0.26,0.00,0.01,0.08,0.04,0.00,0.01,0.01,0.00,0.00,0.06,0.00,0.06,0.00,0.01,0.01,0.02,0.02,0.00,0.01,0.39,0.01,0.00,0.00,0.02,false
2025-01-23,"Total",1883.14,0.00,33.33,158.93,892.55,926.52,10.50,11.99,67.06,6.76,12.16,28.20,738.22,326.97,24.02,175.23,4.58,55.18,960.01,1.92,14.59,497.28,7.48,2059.54,3155.61,118.64,586.24,12.42,228.96,266.18,35.94,11.90,6.06,115.09,104.25,23.03,44.01,414.22,16.11,6.31,14.66,0.19,0.38,0.33,0.04,0.01,5.89,0.15,4.05,1.58,2.87,5.06,9.54,7.01,2.61,5.42,120.32,4.13,1.29,4.44,6.32,false
2025-01-24,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-01-25,"'-",172.96,0.00,0.00,62.56,11.04,319.24,0.32,0.15,1.04,0.92,0.22,0.00,110.40,41.25,195.78,0.00,0.92,0.00,147.20,0.17,0.37,36.80,0.09,51.52,666.08,1.84,0.00,0.26,33.46,43.24,8.65,3.64,5.04,0.00,34.41,0.00,0.44,0.00,0.08,0.09,0.06,0.00,0.03,0.03,0.00,0.00,0.07,0.00,0.07,0.04,0.07,0.09,0.08,0.17,0.07,0.11,3.46,0.06,0.03,0.06,0.15,false
2025-01-25,"Total",172.96,0.00,0.00,62.56,11.04,319.24,0.32,0.15,1.04,0.92,0.22,0.00,110.40,41.25,195.78,0.00,0.92,0.00,147.20,0.17,0.37,36.80,0.09,51.52,666.08,1.84,0.00,0.26,33.46,43.24,8.65,3.64,5.04,0.00,34.41,0.00,0.44,0.00,0.08,0.09,0.06,0.00,0.03,0.03,0.00,0.00,0.07,0.00,0.07,0.04,0.07,0.09,0.08,0.17,0.07,0.11,3.46,0.06,0.03,0.06,0.15,false
2025-01-26,"'-",56.00,0.00,0.00,1.00,160.00,182.16,0.15,0.60,8.92,4.32,0.19,0.00,36.00,0.00,8.00,16.00,0.02,0.00,12.00,1.01,3.48,24.00,0.23,174.00,712.00,23.80,4.00,1.74,4.29,10.58,4.40,4.24,0.16,2.48,4.68,0.00,0.94,0.00,0.02,0.37,0.12,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.02,0.08,0.11,0.17,0.15,0.04,0.12,4.34,0.15,0.05,0.06,0.33,false
2025-01-26,"Total",56.00,0.00,0.00,1.00,160.00,182.16,0.15,0.60,8.92,4.32,0.19,0.00,36.00,0.00,8.00,16.00,0.02,0.00,12.00,1.01,3.48,24.00,0.23,174.00,712.00,23.80,4.00,1.74,4.29,10.58,4.40,4.24,0.16,2.48,4.68,0.00,0.94,0.00,0.02,0.37,0.12,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.02,0.08,0.11,0.17,0.15,0.04,0.12,4.34,0.15,0.05,0.06,0.33,false
2025-01-27,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-01-28,"Breakfast",645.81,0.00,33.33,168.77,817.89,461.83,0.59,0.60,4.69,2.52,0.90,1.36,111.73,194.58,150.27,107.43,1.11,43.42,388.77,1.13,5.56,255.18,3.38,719.34,1638.32,23.18,170.55,4.55,94.62,110.97,16.16,10.29,5.87,39.53,47.21,5.03,15.86,22.22,4.64,2.07,7.22,0.20,0.14,0.13,0.00,0.00,1.91,0.01,1.90,0.43,0.67,1.08,2.02,1.56,0.45,1.27,26.00,0.97,0.33,0.95,1.40,false
2025-01-28,"Lunch",802.62,0.00,0.00,1.77,191.76,210.30,0.20,0.96,2.70,4.09,0.57,1.67,187.04,234.03,11.97,130.50,4.17,29.01,92.68,0.25,2.61,54.44,0.24,331.44,878.52,46.74,756.88,2.50,57.73,77.97,20.17,5.88,3.40,0.15,7.69,0.00,42.89,559.50,19.44,4.59,8.49,0.00,0.25,0.19,0.06,0.01,4.27,0.22,4.01,0.47,0.51,1.14,1.80,1.53,0.64,1.13,34.56,1.00,0.26,0.83,1.29,false
2025-01-28,"Dinner",757.50,0.00,0.00,296.42,477.53,977.35,0.99,0.95,8.02,5.12,1.49,0.75,493.75,2506.09,278.71,0.00,4.25,28.13,461.25,1.18,8.69,204.25,2.44,763.42,3208.08,25.06,520.60,4.42,107.33,138.36,29.66,21.51,8.18,40.02,58.39,0.00,6.46,18.00,0.28,0.82,3.34,0.00,0.11,0.11,0.00,0.00,0.31,0.00,0.31,0.42,1.10,1.82,3.14,2.86,0.69,2.04,45.67,1.64,0.49,1.47,2.28,false
2025-01-28,"Snacks",106.75,0.00,0.00,0.65,0.00,148.75,0.04,0.49,0.37,0.58,0.11,1.22,12.25,1.75,0.00,0.00,0.02,0.00,194.25,0.03,0.12,19.25,0.02,238.00,246.75,17.33,63.00,0.93,6.36,6.37,0.00,0.00,0.00,0.00,5.72,0.00,0.65,8.75,0.08,0.02,0.19,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.15,0.51,0.92,1.80,1.46,0.51,0.90,18.03,0.72,0.23,0.89,1.17,false
2025-01-28,"Bike",685.73,0.00,24.73,103.24,204.37,1.45,0.05,0.15,0.30,0.37,0.05,0.15,5.73,8.88,0.05,0.00,0.05,1.19,152.33,0.41,1.61,70.07,0.41,181.94,323.41,4.30,822.19,1.38,123.42,141.95,18.53,3.14,0.84,1.34,66.71,45.00,4.49,1.56,0.62,0.28,1.56,0.00,0.03,0.03,0.00,0.00,0.25,0.00,0.25,0.46,0.50,1.26,2.40,2.16,0.47,0.89,33.05,1.29,0.52,0.69,1.31,false
2025-01-28,"Total",2998.40,0.00,58.05,570.84,1691.55,1799.68,1.86,3.15,16.08,12.67,3.13,5.15,810.50,2945.34,441.01,237.93,9.60,101.75,1289.29,2.99,18.59,603.18,6.49,2234.14,6295.08,116.61,2333.22,13.78,389.45,475.62,84.51,40.82,18.29,81.04,185.72,50.03,70.35,610.02,25.06,7.78,20.81,0.21,0.53,0.46,0.06,0.01,6.75,0.23,6.48,1.93,3.30,6.24,11.18,9.57,2.76,6.22,157.30,5.62,1.84,4.84,7.45,false
2025-01-29,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-01-30,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-01-31,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-01,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-02,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-03,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-04,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-05,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-06,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-07,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-08,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-09,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-10,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-11,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-12,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-13,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-14,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-15,"Dinner",738.25,0.00,0.00,336.66,854.48,591.48,0.98,0.64,8.81,5.32,1.72,0.00,630.30,3388.53,82.11,0.00,2.88,14.07,221.00,1.43,13.49,223.18,3.50,807.25,3034.23,10.36,137.80,5.44,115.93,148.70,32.28,27.19,5.09,68.40,28.77,0.00,1.87,0.00,0.23,0.91,0.40,0.00,0.14,0.14,0.00,0.00,0.45,0.00,0.45,0.49,0.98,1.53,2.57,2.39,0.38,1.88,37.61,1.45,0.42,0.95,1.87,false
2025-02-15,"Total",738.25,0.00,0.00,336.66,854.48,591.48,0.98,0.64,8.81,5.32,1.72,0.00,630.30,3388.53,82.11,0.00,2.88,14.07,221.00,1.43,13.49,223.18,3.50,807.25,3034.23,10.36,137.80,5.44,115.93,148.70,32.28,27.19,5.09,68.40,28.77,0.00,1.87,0.00,0.23,0.91,0.40,0.00,0.14,0.14,0.00,0.00,0.45,0.00,0.45,0.49,0.98,1.53,2.57,2.39,0.38,1.88,37.61,1.45,0.42,0.95,1.87,false
2025-02-16,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-17,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-18,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-19,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-20,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-21,"'-",70.00,,,,,,,,,,,,,90.00,7.20,,,,0.00,,0.36,,,,,,310.00,,14.00,15.00,1.00,,,,1.00,,0.00,0.00,,,0.00,0.00,,,,,,,,,,,,,,,2.00,,,,,false
2025-02-21,"Total",70.00,,,,,,,,,,,,,90.00,7.20,,,,0.00,,0.36,,,,,,310.00,,14.00,15.00,1.00,,,,1.00,,0.00,0.00,,,0.00,0.00,,,,,,,,,,,,,,,2.00,,,,,false
2025-02-22,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-23,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-24,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-25,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-26,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-02-27,"Lunch",658.14,0.00,0.00,95.76,116.38,686.62,0.78,0.85,7.69,2.62,0.79,1.00,181.41,828.89,163.65,0.00,6.32,119.75,559.94,0.65,4.76,167.07,3.09,628.84,1662.08,53.62,1373.12,3.81,72.25,91.72,18.61,9.15,4.48,31.86,36.11,4.51,14.91,24.00,2.67,3.90,5.44,0.01,0.24,0.24,0.00,0.00,1.85,0.00,1.84,0.36,0.88,1.53,2.77,2.19,0.68,1.59,44.94,1.36,0.43,1.45,1.90,false
2025-02-27,"Total",658.14,0.00,0.00,95.76,116.38,686.62,0.78,0.85,7.69,2.62,0.79,1.00,181.41,828.89,163.65,0.00,6.32,119.75,559.94,0.65,4.76,167.07,3.09,628.84,1662.08,53.62,1373.12,3.81,72.25,91.72,18.61,9.15,4.48,31.86,36.11,4.51,14.91,24.00,2.67,3.90,5.44,0.01,0.24,0.24,0.00,0.00,1.85,0.00,1.84,0.36,0.88,1.53,2.77,2.19,0.68,1.59,44.94,1.36,0.43,1.45,1.90,false
2025-02-28,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-03-01,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-03-02,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
